"date","location","total_vaccinations","total_distributed","people_vaccinated","people_fully_vaccinated_per_hundred","total_vaccinations_per_hundred","people_fully_vaccinated","people_vaccinated_per_hundred","distributed_per_hundred","daily_vaccinations_raw","daily_vaccinations","daily_vaccinations_per_million","share_doses_used"
6/19/2021 0:00:00,"Virginia","9001714.0","10225595.0","4953331.0","50.04","105.46","4271383.0","58.03","119.8",29131.00,38223.00,4478.00,"0.88"
6/20/2021 0:00:00,"Virginia","9025335.0","10225595.0","4962139.0","50.22","105.74","4286578.0","58.14","119.8",23621.00,35602.00,4171.00,"0.883"
6/21/2021 0:00:00,"Virginia","9040430.0","10225595.0","4967613.0","50.34","105.92","4296689.0","58.2","119.8",15095.00,35556.00,4166.00,"0.884"
6/22/2021 0:00:00,"Virginia","9057681.0","10234965.0","4974473.0","50.46","106.12","4307288.0","58.28","119.91",17251.00,29771.00,3488.00,"0.885"
6/23/2021 0:00:00,"Virginia","9081565.0","10251475.0","4984652.0","50.63","106.4","4321178.0","58.4","120.1",23884.00,25198.00,2952.00,"0.886"
6/24/2021 0:00:00,"Virginia","9109659.0","10259795.0","4995493.0","50.83","106.73","4338863.0","58.53","120.2",28094.00,28833.00,3378.00,"0.888"
6/25/2021 0:00:00,"Virginia","9110842.0","10296365.0","4996375.0","50.85","106.74","4340056.0","58.54","120.63",1183.00,19751.00,2314.00,"0.885"
6/26/2021 0:00:00,"Virginia","9134968.0","10328085.0","5005481.0","51.03","107.02","4355345.0","58.64","121.0",24126.00,19036.00,2230.00,"0.884"
6/27/2021 0:00:00,"Virginia","9160373.0","10328085.0","5015357.0","51.22","107.32","4371692.0","58.76","121.0",25405.00,19291.00,2260.00,"0.887"
6/28/2021 0:00:00,"Virginia","9204419.0","10328085.0","5025574.0","51.6","107.84","4404436.0","58.88","121.0",44046.00,23427.00,2745.00,"0.891"
6/29/2021 0:00:00,"Virginia","9215489.0","10355685.0","5030262.0","51.68","107.97","4410805.0","58.93","121.32",11070.00,22544.00,2641.00,"0.89"
6/30/2021 0:00:00,"Virginia","9230660.0","10358165.0","5040260.0","51.81","108.14","4422065.0","59.05","121.35",15171.00,21299.00,2495.00,"0.891"
7/1/2021 0:00:00,"Virginia","9249165.0","10366165.0","5048162.0","51.94","108.36","4433088.0","59.14","121.45",18505.00,19929.00,2335.00,"0.892"
7/2/2021 0:00:00,"Virginia","9273747.0","10373025.0","5058733.0","52.11","108.65","4447794.0","59.27","121.53",24582.00,23272.00,2726.00,"0.894"
7/3/2021 0:00:00,"Virginia","9291578.0","10385865.0","5067150.0","52.23","108.86","4457844.0","59.37","121.68",17831.00,22373.00,2621.00,"0.895"
7/4/2021 0:00:00,"Virginia","9308213.0","10386145.0","5074667.0","52.33","109.05","4467050.0","59.45","121.68",16635.00,21120.00,2474.00,"0.896"
7/5/2021 0:00:00,"Virginia",,,,,,,,,10154.00,16278.00,1907.00,
7/6/2021 0:00:00,"Virginia","9328521.0","10386145.0","5083972.0","52.47","109.29","4478317.0","59.56","121.68",10154.00,16147.00,1892.00,"0.898"
7/7/2021 0:00:00,"Virginia","9333812.0","10386285.0","5086562.0","52.5","109.35","4481396.0","59.59","121.68",5291.00,14736.00,1726.00,"0.899"
7/8/2021 0:00:00,"Virginia","9348211.0","10458095.0","5093258.0","52.6","109.52","4489618.0","59.67","122.52",14399.00,14149.00,1658.00,"0.894"
7/9/2021 0:00:00,"Virginia","9366356.0","10477465.0","5101099.0","52.72","109.73","4500277.0","59.76","122.75",18145.00,13230.00,1550.00,"0.894"
7/10/2021 0:00:00,"Virginia","9380725.0","10503275.0","5107865.0","52.82","109.9","4508239.0","59.84","123.05",14369.00,12735.00,1492.00,"0.893"
7/11/2021 0:00:00,"Virginia","9391655.0","10505975.0","5113340.0","52.89","110.03","4514095.0","59.91","123.09",10930.00,11920.00,1397.00,"0.894"
7/12/2021 0:00:00,"Virginia","9408585.0","10505975.0","5120878.0","53.0","110.23","4523558.0","59.99","123.09",16930.00,12888.00,1510.00,"0.896"
7/13/2021 0:00:00,"Virginia","9417569.0","10514845.0","5125310.0","53.05","110.33","4528412.0","60.05","123.19",8984.00,12721.00,1490.00,"0.896"
7/14/2021 0:00:00,"Virginia","9432626.0","10525505.0","5131418.0","53.15","110.51","4536482.0","60.12","123.31",15057.00,14116.00,1654.00,"0.896"
7/15/2021 0:00:00,"Virginia","9447214.0","10533095.0","5138204.0","53.24","110.68","4544376.0","60.2","123.4",14588.00,14143.00,1657.00,"0.897"
7/16/2021 0:00:00,"Virginia","9466521.0","10546705.0","5146680.0","53.36","110.91","4554924.0","60.3","123.56",19307.00,14309.00,1676.00,"0.898"
7/17/2021 0:00:00,"Virginia","9481212.0","10566455.0","5153849.0","53.45","111.08","4562391.0","60.38","123.79",14691.00,14355.00,1682.00,"0.897"
7/18/2021 0:00:00,"Virginia","9495386.0","10566455.0","5160692.0","53.53","111.25","4569489.0","60.46","123.79",14174.00,14819.00,1736.00,"0.899"
7/19/2021 0:00:00,"Virginia","9507872.0","10575005.0","5166732.0","53.61","111.39","4575899.0","60.53","123.89",12486.00,14184.00,1662.00,"0.899"
7/20/2021 0:00:00,"Virginia","9511470.0","10596415.0","5170817.0","53.67","111.43","4580737.0","60.58","124.14",3598.00,13414.00,1572.00,"0.898"
7/21/2021 0:00:00,"Virginia","9525279.0","10610095.0","5178149.0","53.73","111.6","4586432.0","60.67","124.31",13809.00,13236.00,1551.00,"0.898"
7/22/2021 0:00:00,"Virginia","9540790.0","10624275.0","5185865.0","53.82","111.78","4594024.0","60.76","124.47",15511.00,13368.00,1566.00,"0.898"
7/23/2021 0:00:00,"Virginia","9557273.0","10689895.0","5194300.0","53.92","111.97","4602116.0","60.86","125.24",16483.00,12965.00,1519.00,"0.894"
7/24/2021 0:00:00,"Virginia","9572912.0","10723465.0","5203001.0","54.0","112.15","4609500.0","60.96","125.63",15639.00,13100.00,1535.00,"0.893"
7/25/2021 0:00:00,"Virginia","9592738.0","10723565.0","5214471.0","54.1","112.39","4617564.0","61.09","125.63",19826.00,13907.00,1629.00,"0.895"
7/26/2021 0:00:00,"Virginia","9606122.0","10723565.0","5222498.0","54.16","112.54","4623138.0","61.19","125.63",13384.00,14036.00,1644.00,"0.896"
7/27/2021 0:00:00,"Virginia","9615043.0","10745415.0","5227876.0","54.21","112.65","4626792.0","61.25","125.89",8921.00,14796.00,1733.00,"0.895"
7/28/2021 0:00:00,"Virginia","9626757.0","10754595.0","5235406.0","54.26","112.78","4631108.0","61.34","126.0",11714.00,14497.00,1698.00,"0.895"
7/29/2021 0:00:00,"Virginia","9643507.0","10782975.0","5245171.0","54.34","112.98","4637990.0","61.45","126.33",16750.00,14674.00,1719.00,"0.894"
7/30/2021 0:00:00,"Virginia","9660361.0","10807525.0","5255419.0","54.42","113.18","4644755.0","61.57","126.62",16854.00,14727.00,1725.00,"0.894"
7/31/2021 0:00:00,"Virginia","9679982.0","10839065.0","5266866.0","54.51","113.41","4652774.0","61.71","126.99",19621.00,15296.00,1792.00,"0.893"
8/1/2021 0:00:00,"Virginia","9713140.0","10839065.0","5286888.0","54.66","113.8","4665300.0","61.94","126.99",33158.00,17200.00,2015.00,"0.896"
8/2/2021 0:00:00,"Virginia","9724238.0","10839065.0","5294120.0","54.71","113.93","4669393.0","62.02","126.99",11098.00,16874.00,1977.00,"0.897"
8/3/2021 0:00:00,"Virginia","9724507.0","10844565.0","5294621.0","54.71","113.93","4669654.0","62.03","127.05",269.00,15638.00,1832.00,"0.897"
8/4/2021 0:00:00,"Virginia","9738560.0","10865775.0","5303419.0","54.77","114.09","4674811.0","62.13","127.3",14053.00,15972.00,1871.00,"0.896"
8/5/2021 0:00:00,"Virginia","9756661.0","10894115.0","5314901.0","54.85","114.31","4681679.0","62.27","127.63",18101.00,16165.00,1894.00,"0.896"
8/6/2021 0:00:00,"Virginia","9774660.0","10935195.0","5326481.0","54.93","114.52","4688721.0","62.4","128.11",17999.00,16328.00,1913.00,"0.894"
8/7/2021 0:00:00,"Virginia","9792373.0","11001305.0","5337963.0","55.01","114.72","4695439.0","62.54","128.89",17713.00,16056.00,1881.00,"0.89"
8/8/2021 0:00:00,"Virginia","9828557.0","11001305.0","5360689.0","55.17","115.15","4708697.0","62.8","128.89",36184.00,16488.00,1932.00,"0.893"
8/9/2021 0:00:00,"Virginia","9828624.0","11001305.0","5361074.0","55.17","115.15","4708832.0","62.81","128.89",67.00,14912.00,1747.00,"0.893"
8/10/2021 0:00:00,"Virginia","9840484.0","11010735.0","5368983.0","55.22","115.29","4713170.0","62.9","129.0",11860.00,16568.00,1941.00,"0.894"
8/11/2021 0:00:00,"Virginia","9863049.0","11028775.0","5382131.0","55.33","115.55","4722912.0","63.06","129.21",22565.00,17784.00,2084.00,"0.894"
8/12/2021 0:00:00,"Virginia","9878495.0","11060925.0","5391776.0","55.4","115.73","4729067.0","63.17","129.59",15446.00,17405.00,2039.00,"0.893"
1/12/2021 0:00:00,"Washington","195567.0","567725.0","162105.0","0.23","2.57","17689.0","2.13","7.46",,,,"0.344"
1/13/2021 0:00:00,"Washington","208238.0","572600.0","169650.0","0.3","2.73","22625.0","2.23","7.52",12671.00,12671.00,1664.00,"0.364"
1/14/2021 0:00:00,"Washington","225238.0","655575.0","187450.0",,"2.96",,"2.46","8.61",17000.00,14836.00,1948.00,"0.344"
1/15/2021 0:00:00,"Washington","242606.0","696175.0","200682.0","0.41","3.19","31581.0","2.64","9.14",17368.00,15680.00,2059.00,"0.348"
1/16/2021 0:00:00,"Washington",,,,,,,,,19648.50,16672.00,2189.00,
1/17/2021 0:00:00,"Washington",,,,,,,,,19648.50,17267.00,2268.00,
1/18/2021 0:00:00,"Washington",,,,,,,,,19648.50,17664.00,2320.00,
1/19/2021 0:00:00,"Washington","321200.0","696175.0","265507.0","0.59","4.22","45237.0","3.49","9.14",19648.50,17948.00,2357.00,"0.461"
1/20/2021 0:00:00,"Washington","346765.0","805000.0","286500.0","0.65","4.55","49731.0","3.76","10.57",25565.00,19790.00,2599.00,"0.431"
1/21/2021 0:00:00,"Washington","373423.0","820875.0","306942.0","0.73","4.9","55902.0","4.03","10.78",26658.00,21169.00,2780.00,"0.455"
1/22/2021 0:00:00,"Washington","403135.0","829950.0","330357.0","0.82","5.29","62152.0","4.34","10.9",29712.00,22933.00,3012.00,"0.486"
1/23/2021 0:00:00,"Washington","436997.0","846625.0","359217.0","0.88","5.74","67127.0","4.72","11.12",33862.00,24963.00,3278.00,"0.516"
1/24/2021 0:00:00,"Washington","449385.0","846625.0","370231.0","0.9","5.9","68486.0","4.86","11.12",12388.00,23926.00,3142.00,"0.531"
1/25/2021 0:00:00,"Washington","488785.0","846625.0","404326.0","0.97","6.42","73738.0","5.31","11.12",39400.00,26748.00,3513.00,"0.577"
1/26/2021 0:00:00,"Washington","507610.0","960800.0","420728.0","1.0","6.67","76144.0","5.53","12.62",18825.00,26630.00,3497.00,"0.528"
1/27/2021 0:00:00,"Washington","534445.0","981050.0","441895.0","1.07","7.02","81786.0","5.8","12.88",26835.00,26811.00,3521.00,"0.545"
1/28/2021 0:00:00,"Washington","571135.0","1003550.0","468528.0","1.2","7.5","91733.0","6.15","13.18",36690.00,28245.00,3709.00,"0.569"
1/29/2021 0:00:00,"Washington","607071.0","1005500.0","496008.0","1.31","7.97","99955.0","6.51","13.2",35936.00,29134.00,3826.00,"0.604"
1/30/2021 0:00:00,"Washington","643951.0","1031400.0","524466.0","1.42","8.46","108221.0","6.89","13.54",36880.00,29565.00,3883.00,"0.624"
1/31/2021 0:00:00,"Washington","684344.0","1031400.0","555505.0","1.54","8.99","117398.0","7.29","13.54",40393.00,33566.00,4408.00,"0.664"
2/1/2021 0:00:00,"Washington","720603.0","1031400.0","582420.0","1.66","9.46","126672.0","7.65","13.54",36259.00,33117.00,4349.00,"0.699"
2/2/2021 0:00:00,"Washington","741769.0","1129025.0","599313.0","1.72","9.74","130908.0","7.87","14.83",21166.00,33451.00,4393.00,"0.657"
2/3/2021 0:00:00,"Washington","765954.0","1163675.0","616340.0","1.81","10.06","137930.0","8.09","15.28",24185.00,33073.00,4343.00,"0.658"
2/4/2021 0:00:00,"Washington","797358.0","1168625.0","637940.0","1.94","10.47","147498.0","8.38","15.35",31404.00,32318.00,4244.00,"0.682"
2/5/2021 0:00:00,"Washington","827944.0","1172525.0","658508.0","2.07","10.87","157317.0","8.65","15.4",30586.00,31553.00,4144.00,"0.706"
2/6/2021 0:00:00,"Washington","867773.0","1208600.0","684484.0","2.25","11.4","170990.0","8.99","15.87",39829.00,31975.00,4199.00,"0.718"
2/7/2021 0:00:00,"Washington","905118.0","1208600.0","709023.0","2.41","11.89","183657.0","9.31","15.87",37345.00,31539.00,4142.00,"0.749"
2/8/2021 0:00:00,"Washington","937926.0","1208600.0","731739.0","2.54","12.32","193678.0","9.61","15.87",32808.00,31046.00,4077.00,"0.776"
2/9/2021 0:00:00,"Washington","951204.0","1364750.0","740234.0","2.61","12.49","198379.0","9.72","17.92",13278.00,29919.00,3929.00,"0.697"
2/10/2021 0:00:00,"Washington","1008946.0","1405100.0","780179.0","2.83","13.25","215824.0","10.25","18.45",57742.00,34713.00,4559.00,"0.718"
2/11/2021 0:00:00,"Washington","1040044.0","1429050.0","797359.0","3.01","13.66","229588.0","10.47","18.77",31098.00,34669.00,4553.00,"0.728"
2/12/2021 0:00:00,"Washington","1080510.0","1437825.0","819728.0","3.25","14.19","247481.0","10.76","18.88",40466.00,36081.00,4738.00,"0.751"
2/13/2021 0:00:00,"Washington","1121779.0","1437825.0","844801.0","3.46","14.73","263257.0","11.09","18.88",41269.00,36287.00,4765.00,"0.78"
2/14/2021 0:00:00,"Washington","1166471.0","1437825.0","870853.0","3.7","15.32","281718.0","11.44","18.88",44692.00,37336.00,4903.00,"0.811"
2/15/2021 0:00:00,"Washington",,,,,,,,,17406.50,35136.00,4614.00,
2/16/2021 0:00:00,"Washington","1201284.0","1453425.0","890282.0","3.9","15.78","296840.0","11.69","19.09",17406.50,35726.00,4692.00,"0.827"
2/17/2021 0:00:00,"Washington","1225920.0","1500225.0","898805.0","4.11","16.1","312815.0","11.8","19.7",24636.00,30996.00,4070.00,"0.817"
2/18/2021 0:00:00,"Washington","1255764.0","1500325.0","914138.0","4.3","16.49","327192.0","12.0","19.7",29844.00,30817.00,4047.00,"0.837"
2/19/2021 0:00:00,"Washington","1362197.0","1601125.0","982469.0","4.79","17.89","364470.0","12.9","21.03",106433.00,40241.00,5285.00,"0.851"
2/20/2021 0:00:00,"Washington","1407229.0","1619340.0","1001775.0","5.12","18.48","389841.0","13.16","21.27",45032.00,40779.00,5355.00,"0.869"
2/21/2021 0:00:00,"Washington","1444507.0","1619340.0","1016677.0","5.4","18.97","411387.0","13.35","21.27",37278.00,39719.00,5216.00,"0.892"
2/22/2021 0:00:00,"Washington","1479352.0","1619340.0","1030812.0","5.73","19.43","436421.0","13.54","21.27",34845.00,42211.00,5543.00,"0.914"
2/23/2021 0:00:00,"Washington","1493572.0","1920320.0","1036564.0","5.85","19.61","445098.0","13.61","25.22",14220.00,41755.00,5483.00,"0.778"
2/24/2021 0:00:00,"Washington","1514416.0","2013420.0","1045186.0","6.0","19.89","457134.0","13.73","26.44",20844.00,41214.00,5412.00,"0.752"
2/25/2021 0:00:00,"Washington","1562425.0","2094570.0","1063637.0","6.39","20.52","486623.0","13.97","27.51",48009.00,43809.00,5753.00,"0.746"
2/26/2021 0:00:00,"Washington","1609190.0","2166300.0","1081544.0","6.77","21.13","515850.0","14.2","28.45",46765.00,35285.00,4634.00,"0.743"
2/27/2021 0:00:00,"Washington","1666839.0","2245010.0","1105687.0","7.21","21.89","549135.0","14.52","29.48",57649.00,37087.00,4870.00,"0.742"
2/28/2021 0:00:00,"Washington","1729208.0","2245010.0","1134837.0","7.65","22.71","582467.0","14.9","29.48",62369.00,40672.00,5341.00,"0.77"
3/1/2021 0:00:00,"Washington","1800030.0","2245010.0","1166618.0","8.16","23.64","621171.0","15.32","29.48",70822.00,45811.00,6016.00,"0.802"
3/2/2021 0:00:00,"Washington","1841160.0","2443300.0","1186560.0","8.44","24.18","642362.0","15.58","32.09",41130.00,49655.00,6521.00,"0.754"
3/3/2021 0:00:00,"Washington","1888198.0","2517210.0","1210794.0","8.73","24.8","664542.0","15.9","33.06",47038.00,53397.00,7012.00,"0.75"
3/4/2021 0:00:00,"Washington","1942877.0","2572750.0","1243596.0","9.01","25.51","686099.0","16.33","33.79",54679.00,54350.00,7137.00,"0.755"
3/5/2021 0:00:00,"Washington","2001032.0","2628620.0","1276221.0","9.34","26.28","711273.0","16.76","34.52",58155.00,55977.00,7351.00,"0.761"
3/6/2021 0:00:00,"Washington","2071467.0","2657880.0","1321095.0","9.67","27.2","736314.0","17.35","34.9",70435.00,57804.00,7591.00,"0.779"
3/7/2021 0:00:00,"Washington","2143916.0","2657880.0","1367009.0","10.02","28.15","762728.0","17.95","34.9",72449.00,59244.00,7780.00,"0.807"
3/8/2021 0:00:00,"Washington","2213284.0","2657880.0","1411252.0","10.35","29.07","788319.0","18.53","34.9",69368.00,59036.00,7753.00,"0.833"
3/9/2021 0:00:00,"Washington","2255182.0","2942240.0","1437268.0","10.56","29.62","804325.0","18.87","38.64",41898.00,59146.00,7767.00,"0.766"
3/10/2021 0:00:00,"Washington","2303420.0","2989200.0","1469986.0","10.76","30.25","819624.0","19.3","39.25",48238.00,59317.00,7790.00,"0.771"
3/11/2021 0:00:00,"Washington","2381471.0","3034110.0","1515461.0","11.22","31.27","854645.0","19.9","39.84",78051.00,62656.00,8228.00,"0.785"
3/12/2021 0:00:00,"Washington","2441777.0","3106330.0","1555378.0","11.54","32.07","878520.0","20.43","40.79",60306.00,62964.00,8269.00,"0.786"
3/13/2021 0:00:00,"Washington","2501778.0","3132270.0","1597377.0","11.84","32.85","901869.0","20.98","41.13",60001.00,61473.00,8073.00,"0.799"
3/14/2021 0:00:00,"Washington","2562529.0","3132270.0","1638176.0","12.17","33.65","926711.0","21.51","41.13",60751.00,59802.00,7853.00,"0.818"
3/15/2021 0:00:00,"Washington","2626048.0","3132270.0","1686163.0","12.54","34.49","954856.0","22.14","41.13",63519.00,58966.00,7744.00,"0.838"
3/16/2021 0:00:00,"Washington","2665688.0","3396560.0","1714661.0","12.81","35.01","975197.0","22.52","44.6",39640.00,58644.00,7701.00,"0.785"
3/17/2021 0:00:00,"Washington","2705839.0","3427310.0","1742242.0","12.99","35.53","988886.0","22.88","45.01",40151.00,57488.00,7549.00,"0.789"
3/18/2021 0:00:00,"Washington","2763105.0","3474360.0","1776669.0","13.31","36.29","1013904.0","23.33","45.63",57266.00,54519.00,7160.00,"0.795"
3/19/2021 0:00:00,"Washington","2823446.0","3557430.0","1816100.0","13.63","37.08","1038120.0","23.85","46.72",60341.00,54524.00,7160.00,"0.794"
3/20/2021 0:00:00,"Washington","2889480.0","3586880.0","1858543.0","13.97","37.95","1063781.0","24.41","47.1",66034.00,55386.00,7273.00,"0.806"
3/21/2021 0:00:00,"Washington","2972560.0","3586880.0","1915110.0","14.36","39.04","1093139.0","25.15","47.1",83080.00,58576.00,7692.00,"0.829"
3/22/2021 0:00:00,"Washington","3045597.0","3586880.0","1968308.0","14.63","40.0","1114184.0","25.85","47.1",73037.00,59936.00,7871.00,"0.849"
3/23/2021 0:00:00,"Washington","3068976.0","3897910.0","1982908.0","14.78","40.3","1125114.0","26.04","51.19",23379.00,57613.00,7566.00,"0.787"
3/24/2021 0:00:00,"Washington","3108315.0","3927360.0","2008970.0","14.96","40.82","1139184.0","26.38","51.57",39339.00,57497.00,7551.00,"0.791"
3/25/2021 0:00:00,"Washington","3170650.0","3974140.0","2046826.0","15.31","41.64","1165721.0","26.88","52.19",62335.00,58221.00,7646.00,"0.798"
3/26/2021 0:00:00,"Washington","3251437.0","4040730.0","2097456.0","15.75","42.7","1199067.0","27.54","53.06",80787.00,61142.00,8029.00,"0.805"
3/27/2021 0:00:00,"Washington","3330877.0","4114320.0","2142877.0","16.22","43.74","1235085.0","28.14","54.03",79440.00,63057.00,8281.00,"0.81"
3/28/2021 0:00:00,"Washington","3419568.0","4114320.0","2188808.0","16.8","44.91","1279534.0","28.74","54.03",88691.00,63858.00,8386.00,"0.831"
3/29/2021 0:00:00,"Washington","3501641.0","4114320.0","2232951.0","17.31","45.98","1318086.0","29.32","54.03",82073.00,65149.00,8555.00,"0.851"
3/30/2021 0:00:00,"Washington","3537203.0","4325160.0","2250118.0","17.56","46.45","1337435.0","29.55","56.8",35562.00,66890.00,8784.00,"0.818"
3/31/2021 0:00:00,"Washington","3586736.0","4495070.0","2272698.0","17.93","47.1","1365670.0","29.85","59.03",49533.00,68346.00,8975.00,"0.798"
4/1/2021 0:00:00,"Washington","3659886.0","4571720.0","2309959.0","18.43","48.06","1403264.0","30.33","60.04",73150.00,69891.00,9178.00,"0.801"
4/2/2021 0:00:00,"Washington","3745391.0","4693200.0","2358001.0","18.95","49.19","1443400.0","30.97","61.63",85505.00,70565.00,9267.00,"0.798"
4/3/2021 0:00:00,"Washington","3834378.0","4834980.0","2409702.0","19.49","50.35","1484150.0","31.64","63.49",88987.00,71929.00,9446.00,"0.793"
4/4/2021 0:00:00,"Washington","3928519.0","4834980.0","2464825.0","20.09","51.59","1529457.0","32.37","63.49",94141.00,72707.00,9548.00,"0.813"
4/5/2021 0:00:00,"Washington","4015071.0","4834980.0","2510100.0","20.69","52.73","1575763.0","32.96","63.49",86552.00,73347.00,9632.00,"0.83"
4/6/2021 0:00:00,"Washington","4041494.0","5150690.0","2524995.0","20.84","53.07","1586873.0","33.16","67.64",26423.00,72042.00,9461.00,"0.785"
4/7/2021 0:00:00,"Washington","4096497.0","5173200.0","2559365.0","21.19","53.8","1613539.0","33.61","67.94",55003.00,72823.00,9563.00,"0.792"
4/8/2021 0:00:00,"Washington","4169906.0","5224180.0","2606688.0","21.66","54.76","1649313.0","34.23","68.6",73409.00,72860.00,9568.00,"0.798"
4/9/2021 0:00:00,"Washington","4256546.0","5380020.0","2666750.0","22.17","55.9","1688076.0","35.02","70.65",86640.00,73022.00,9589.00,"0.791"
4/10/2021 0:00:00,"Washington","4343950.0","5514040.0","2719974.0","22.81","57.05","1737090.0","35.72","72.41",87404.00,72796.00,9560.00,"0.788"
4/11/2021 0:00:00,"Washington","4435641.0","5514040.0","2776113.0","23.44","58.25","1785182.0","36.46","72.41",91691.00,72446.00,9514.00,"0.804"
4/12/2021 0:00:00,"Washington","4526964.0","5514040.0","2830574.0","24.05","59.45","1831031.0","37.17","72.41",91323.00,73128.00,9603.00,"0.821"
4/13/2021 0:00:00,"Washington","4578156.0","5671220.0","2862032.0","24.43","60.12","1860506.0","37.58","74.48",51192.00,76666.00,10068.00,"0.807"
